"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","TUN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Tunisia","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.41510244","0.394454407","0.348927267","0.319171013","0.320451208","0.0144840191797961","0.134839545","0.139422119","0.140810639","0.14694447","0.113915621","0.0101723213499599","0.0100633672889944","0.00933218956475805","0.225351267","0.192589355","0.193878172","0.212378193","0.204426735","0.0209310972614646","0.0203963497257941","0.0201484285466702","0","0","0","0","0.00269073731004513"
"IMF.FAD:ICSD(1.0.0)","STP.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.63534318","11.38435892","10.68597694","9.851610968","7.640815087","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","BRA.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Brazil","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","23.80653374","21.70430005","21.46222324","20.96900819","20.93617221","20.35490667","20.36197704","20.02807583","18.73132556","18.306208","15.70660452","16.27207592","16.96612616","18.01141711","18.86184921","19.68058207","19.10359865","16.33443842","17.09619612","18.74636345","19.06437905","16.92585338","15.85506375","14.04998794","13.24032881","12.31199463","12.6878491","12.8158155","12.66299841","13.24888704","9.744324447","11.37662568","9.521458302","10.55728215","11.93376549","14.2728422","15.32790071","15.59871843","14.31061068","14.69926693","14.12156431","13.09161346","12.39076541","13.71924803","13.62343559","12.74319238","12.584749","13.76078281","14.07158585","13.77419061","15.1081397","16.34404933","16.16839255","16.8495258","15.80190711","14.56996431","13.50100428","13.25614329","13.91877443","14.17248241"
"IMF.FAD:ICSD(1.0.0)","TUN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Tunisia","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","15.55074291","15.69838056","16.06374112","15.05755539","15.08185951","15.11008793","15.24272145","15.87512316","15.21414762","15.16979162","11.65523116","12.14110087","11.77297962","11.93942475","13.01951844","15.17314343","16.07630489","15.67163557","15.44467355","15.52578996","15.02316479","16.26032749","17.67541377","16.09412846","15.94435184","13.84464535","11.69372851","9.375239799","8.639000793","9.34699946","9.909136361","9.120838389","10.92321168","11.0362784","11.03051749","9.55503844","8.797826849","9.481763671","9.53899292","9.612827869","9.484870316","9.774149853","9.521458447","8.835158493","8.393852725","8.495676855","9.108121483","9.228100385","9.191731627","8.899229467","9.012543941","7.361848642","7.85192719","8.418674954","8.083351774","7.732069927","7.303375944","7.003285249","6.88234792","6.551251758"
"IMF.FAD:ICSD(1.0.0)","KWT.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Kuwait","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","0.914538529","0.821841151","0.788141466","0.855745635","1.214521733","2.389881069","2.956611058","4.425549758","3.716286377","2.947647864","1.93168344","3.641372555","7.203024623","12.27983506","7.195653931","2.343299164","3.149014064","4.43985704","3.099191403","2.566327178","8.465257673","22.4798133","7.898658065","6.956907794","6.67368018","6.406049438","7.434842479","6.486438372","9.229419932","7.356797482","5.701738839","6.801696634","8.196250374","8.745262118","8.631579442","10.44699759","13.58740153","15.19117386","17.57370109","13.39575044","14.01128767","12.68678131","13.69271975","15.02455354","15.84169155","18.34477237","20.92610468","22.00680937","22.69691327","21.48014972"
"IMF.FAD:ICSD(1.0.0)","LBN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Lebanon","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","12.90041695","12.65567935","13.33195503","18.44852649","16.81872165","17.05456307","15.85060714","16.6285056","15.44274682","15.30629565","14.03040361","18.41650081","8.370348601","14.56163678","20.7928995","23.56372783","19.0590083","27.73496805","26.94274842","25.93642828","29.07980919","24.66770742","25.9831697","26.70514847","22.48984884","22.57358289","22.48257871","20.12076527","19.74327537","17.94993199","15.22576683","16.19460344","15.97694131","16.77936391","17.26572989","17.17465668","16.88737506","19.16191356","21.93204752","26.02299408","23.87733638","23.71234447","23.8182812","25.41014116","23.99196547","22.73338795","23.8248255","23.88508886","23.40588885","23.46476286"
"IMF.FAD:ICSD(1.0.0)","MYS.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Malaysia","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.167409945","1.333080202","2.709737248","2.75991917","2.979697629","3.332847964","3.558858198","1.993089254","2.295722572","2.174598256","1.585919478","2.018645839","2.287869571","1.481549989","1.13042744","1.008888264","0.607165667","0.381631169","0.140491617","0.0743161825089022","0.190410543","0.25941718","0.242294921","0.443911641","0.441799179","0.39989881","0.270835174","0.265869187"
"IMF.FAD:ICSD(1.0.0)","FIN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Finland","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","27.53870735","28.52492937","26.96532154","23.89312696","24.74216283","26.79429491","26.43285267","26.46312123","21.5832588","23.10787483","25.56272521","25.83579802","23.90694703","25.70858195","25.44064136","26.77421056","24.36333158","23.19165379","20.5351547","19.98542963","21.29992811","21.55714728","21.7605525","21.92874153","21.47400563","21.33932172","21.13281783","21.2592295","22.51326674","25.27719766","23.57368002","19.98546599","17.07390383","15.16316775","14.46061544","16.40012375","17.3620408","17.84660048","19.2038078","19.48895919","20.13064548","20.06894225","18.62443842","18.62089321","18.81139572","19.35916969","19.12174113","20.11861148","20.07637229","18.67761755","18.77100384","18.92175107","18.95941639","17.94410461","17.55723128","17.93239539","18.84599645","19.29773856","19.71670361","19.20242628"
"IMF.FAD:ICSD(1.0.0)","COD.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Congo, Democratic Republic of the","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","4.289789281","4.986955252","4.539731557","4.60074573","4.765078726","5.061230976","4.959475148","5.217394797","5.097211622","4.912708071","3.82153585","4.939330941","5.712001194","4.913230909","6.223817823","5.39372272","4.338217916","8.279735413","4.177987168","5.724576663","9.58978737","10.22202858","10.06621464","11.18784481","10.72224823","10.60771318","9.96324286","9.726160738","10.24536621","9.717376464","7.440130384","6.028663997","4.674980656","3.806648196","3.939855341","3.653297172","3.54930152","3.32345946","3.359363467","3.677991372","3.515886272","3.847260347","5.236938851","4.545935544","4.027094407","3.515195226","4.42138448","4.806882424","4.459310054","7.452768511","8.445828826","14.61217563","11.94180171","13.78496107","10.36335447","9.350742805","8.787702228","12.3588117","13.46331176","10.84843141"
"IMF.FAD:ICSD(1.0.0)","SVN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Slovenia, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0323593839076875","0.0312785311308684","0.0302975994364893","0.0293034818749959","0.0280577528782292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","EST.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Estonia, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.789423492","2.022822962","2.668654224","2.944424507","3.12443373","2.885845804","2.951007104","2.874022011","3.551905684","3.256533558","3.088033207","3.378707264","4.441729021","4.013048069","3.466889213","3.718283803","4.282074081","4.979486971","5.499432241","5.353388279","4.355872855","4.679808052","5.879127621","5.305869019","4.876790442","5.045606537","4.537374386","5.695383447","5.289668549","4.977581474"
"IMF.FAD:ICSD(1.0.0)","GAB.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Gabon","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.707793064","0.721249127","0.829212001","0.802642308","0.716585448","0.0927808528858431","0.213533048","0.116714567","0.213442478","0.198046494","0.166257587","0.0776683449864636","0.0858244252768407","0.00342455209219196","0.203897766","0.460466838","0.418135384","0.350756606","0.446985838","0.632726874","0.368773417","0.34236948","0.852137601"
"IMF.FAD:ICSD(1.0.0)","GIN.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Guinea","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0661036933723854","0.0580643272543934","0.0623492332092006","0.0484081007785479","0.0624289232966811","0","0","0","0","0","0","0","0","0","0.227424733","0.244780092","0.247291937","0.334921316","0.317237337","0.112191643","0.111233961","0.111161455","0","0.118987623","0.105049469"
"IMF.FAD:ICSD(1.0.0)","COD.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Congo, Democratic Republic of the","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","0.0993159540945427","0.115456535","0.105102538","0.106515123","0.110319715","0.117176145","0.114820321","0.120791597","0.118009151","0.113737578","0.0884750773847097","0.114353942","0.132242566","0.113749675","0.144091989","0.124873871","0.100437138","0.191689978","0.096727526","0.132533703","0.293894407","0.287141818","0.170369391","0.20511853","0.234852047","0.168870982","0.176786513","0.195776746","0.282766552","0.21462353","0.27058976","0.141909599","0.0779600429427246","0.0319731755961092","0.0939652277221707","0.274195101","0.0101168997945472","0.00722527488077044","0.00123015732207341","0.0645426607709111","0.0481801387378748","0.0578095377910185","0.366541368","0.935247046","0.779975673","1.771918698","1.558637287","1.513102595","1.871177534","2.777738033","2.424184876","2.486176682","4.492300639","1.248277949","4.105252753","2.906932363","3.33060793","2.963017261","2.267363075","2.27081559"
"IMF.FAD:ICSD(1.0.0)","MNE.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Montenegro","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.251513751","1.250343706","1.249633811","1.254564177","1.246833293","1.247503578","1.269355676","1.223640522","1.249514317","1.334912121","1.173779784","1.137353297","0.937431122","1.864429884","1.350113459","1.935993178","2.24296888","4.079087984","6.03665915","5.471856425","3.466024115","2.706895232","2.795935864","2.663387406","3.751957799","4.061971601","5.20392157","7.510433289","8.454427599","6.907655722"
"IMF.FAD:ICSD(1.0.0)","PRY.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Paraguay","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.811503914","1.764480568","1.882043667","1.890520962","1.920710026","1.856751805","1.93766135","1.851034874","1.899298205","1.682083299","1.392031263","1.304705102","1.092670895","3.515257709","4.549014675","4.763018448","6.770266437","7.604526099","6.674116357","5.737003985","4.819713015","5.149187799","4.508895249","4.152603843","5.018864944","5.721567602","5.744172979","6.018007732","5.588282616","4.485412562","2.872294135","4.966135881","5.626240543","3.614469597","3.445048322","3.443999312","2.845030396","3.881209831","2.978659679","4.047827664","3.773516594","3.204024571","3.014888841","2.43780074","2.541845495","2.274978228","2.11914957","2.101691125","1.566732527","2.305963973","2.274446431","2.346497777","2.724447648","2.551586301","2.613930338","2.925210154","2.566381987","3.058607381","2.633397165","3.336473039"
"IMF.FAD:ICSD(1.0.0)","MNE.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Montenegro","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.535246422","0.579511502","0.509544755","0.742528415","0.746476165"
"IMF.FAD:ICSD(1.0.0)","CIV.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Côte d'Ivoire","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","3.381093906","3.098415264","3.22538541","2.945592484","2.575809455","2.749931446","2.565621011","2.566704405","2.322826768","2.247506704","1.853087131","2.10147745","1.774153796","2.795067879","2.156567591","3.074294593","3.494947673","6.249056356","7.535717287","6.307192426","6.361180601","6.066383488","5.53386546","4.875374469","4.452330535","4.113604063","2.090186964","2.517078999","2.181836814","1.91121051","1.539806341","1.503844852","1.664350028","3.032547516","2.322139698","1.390139955","1.426988033","1.766505834","1.996908152","1.920917051","0.914529789","0.615903434","1.241795092","1.141745857","1.260137293","1.049916429","1.044239305","1.178468023","1.631047177","1.578902645","1.721896465","1.21504923","2.51294442","3.065886933","3.425298909","3.528582315","3.648934939","4.132417642","4.359055065","4.439704345"
"IMF.FAD:ICSD(1.0.0)","VNM.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Vietnam","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","4.298123277","4.298078698","4.298087415","4.298207017","4.297940296","4.298112872","4.298568723","4.29714054","4.298628845","4.299936875","4.292855296","4.303093322","4.303863511","4.271608083","4.333808614","4.306173104","4.17484235","4.520411473","4.223266265","3.780848437","5.55712038","4.714187047","6.56033601","8.251078074","9.592165367","10.04825843","10.68276511","10.73278595","11.65336152","10.45979415","11.301075","11.20203543","11.64336283","11.59360543","12.81205197","12.84799651","13.49768353","15.72283538","15.40609519","14.30206157","15.37645091","13.53502854","12.29940398","12.16926274","13.11260611","13.20694076","14.18748121","14.63419328","15.06248788","16.45040151"
"IMF.FAD:ICSD(1.0.0)","GAB.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Gabon","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","9.950062496","9.324230402","8.854672702","8.059650486","7.47805447","7.103491387","7.503267718","6.827567869","6.850878215","6.415993198","3.890974712","4.745142151","3.804303073","6.149058957","13.22950077","16.40487696","14.04870737","15.59073163","6.04822101","9.713044749","3.851528065","5.718961858","6.220687954","5.637533452","5.806768159","4.462860276","6.192351064","1.634094019","3.986480304","2.049600379","1.948433029","2.337967576","2.59395802","2.498799124","2.733830801","2.45990701","3.10153464","5.154195316","5.60200281","1.924030622","1.482292721","1.92567134","1.752071146","1.538045402","1.770074244","1.878521331","2.256444545","2.17326044","2.967386897","2.961496237","6.409858785","9.262004331","8.602098113","11.07129425","4.693504471","2.947851522","2.965583737","0.809412828","1.511126922","1.563761166"
"IMF.FAD:ICSD(1.0.0)","COD.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Congo, Democratic Republic of the","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0118526656660229","0.0280845978962276","0.0345668851210699","0.0260270271361284","0.0153778413640735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.FAD:ICSD(1.0.0)","BRA.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Brazil","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0176555691202763","0.0525860132029409","0.163143477","0.592038227","1.051404061","1.688686716","1.682711231","1.918457476","1.496762452","0.936580113","0.66958942","0.398833411","0.35547634","0.397088377","0.514601608","0.863514592","0.761769031","0.796239291","1.192275957","1.237380182","1.360004405","1.774060081","1.761099647","1.048523121","0.927001007","0.538772566"
"IMF.FAD:ICSD(1.0.0)","LAO.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","3.146959902","3.376445652","4.588063525","4.054703985","3.416535801","0.0140532704114018","0.00806088340118861","0.0070246691985391","0.00604534855178902","4.257156257","9.884079119","8.6216295","7.920435498","6.507685846","10.14887188","7.810221173","15.31538482","12.2166876","13.97327043","8.490972736","7.950489025","3.469459407","3.180715805","3.859287956"
"IMF.FAD:ICSD(1.0.0)","TLS.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.219701198","5.15986321"
"IMF.FAD:ICSD(1.0.0)","PRY.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Paraguay","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","12.290317","11.9712832","12.76890191","12.82641643","13.0312372","12.59730601","13.14624445","12.55851892","12.88596596","13.03092454","10.7839215","11.26854232","12.20300399","12.93178707","12.68563308","10.49550662","12.81023705","13.3746278","16.22063872","18.84108173","22.04051312","24.00452285","19.51591064","16.17785286","14.87604224","13.4790856","14.05065755","14.14423549","14.07059125","16.07950472","19.09459717","17.72355512","15.23668147","16.90477207","17.37654011","16.87683219","17.10319454","15.37191967","13.36017413","10.49601838","11.13051706","10.49087783","8.690688592","10.18127108","10.13497669","10.47599255","10.54103679","11.40125527","13.23570862","11.57256546","13.66226357","13.34451468","11.73571674","11.8403396","12.08215099","11.03937862","11.09230461","10.72162343","11.61632315","10.6681345"
"IMF.FAD:ICSD(1.0.0)","STP.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","5.293774807","5.561026937","5.132518739","4.00273885","4.15500032","5.348477319","6.222396173","11.31059501","6.204182336","7.982391426","10.05313834","10.06009697","10.05461454","10.05595856","10.04578082","9.238585936","8.645552071","8.280271809","11.6298342","15.77736048","17.66971735","22.04647316","23.08939173","21.13735405","24.89348943","40.76037639","33.61050491","29.41498827","21.42911836","23.92652971","21.98249798","37.94696612","21.63127243","24.7404075","24.25142308","19.97582858","12.1767802","16.61070886","7.241772413","26.66906496","20.26170989","21.44867301","19.04229748","8.623206391","8.466917222","10.98013894","10.23633288","8.050157629","6.365376328","3.295451979"
"IMF.FAD:ICSD(1.0.0)","FIN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Finland","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","3.232165779","2.687546986","3.505226971","4.731426683","4.107503112","3.464764016","4.290627499","3.237821361","5.943373137","5.194361395","4.052875443","4.275050635","5.90313036","4.636135216","5.02702229","5.162912183","4.90924277","4.917313391","4.927367249","4.738809943","4.78650805","4.756736182","4.936595922","4.993299005","4.755295222","4.814070585","4.692731275","4.961632097","5.002762625","4.249234163","4.730880926","5.002311313","5.213855163","4.462667783","4.578415485","4.156329598","4.452471239","4.911888667","4.679471129","4.43074626","3.893053191","3.759826336","4.112482697","4.292900176","4.250107033","3.808644779","3.450976111","3.525389736","3.533474613","3.916585325","3.629566171","3.771123339","3.989927427","4.147219748","4.208386587","3.816931246","4.209213753","4.095038512","4.234350794","4.242589546"
"IMF.FAD:ICSD(1.0.0)","SVN.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Slovenia, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.33410293","18.54964878","20.40658893","20.63608284","20.37599406","17.72312641","18.7553775","20.5483999","21.60526974","23.14292815","23.12782279","22.49509114","21.57393207","22.20990506","22.4253886","22.62394926","23.2423123","24.2015508","24.98280201","19.82595355","16.39670545","16.09146729","14.95175778","15.46972367","14.17545173","13.88347159","14.26375512","15.27000091","15.56293337","15.92728541"
"IMF.FAD:ICSD(1.0.0)","HTI.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Haiti","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0186814041343158","0.0168721965750085","0.0185780495353421","0.0143226025552077","0.0149142408826301","0","0","0","0","0","0","0","0","0","0.1470883","0.152610038","0.129706831","0.120592485","0.11263202","0.103613363","0.105042362","0.122295803","0.114407157","0.105710498","0"
"IMF.FAD:ICSD(1.0.0)","VNM.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Vietnam","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0059789072888908","0.124869204","0.193226234","0.244223684","0.267766587","0.269718394","0.161553695","0.157734588","0.597680123","0.60732333","0.536154314","0.474036652","0.404802336","0.150628458","0.141994346","0.190221927","0.290255914","0.526286788","0.485603758","0.429180941","0.50499199","0.402039411","0.21140356","0.354470726","0.559274543","0.683091765"
"IMF.FAD:ICSD(1.0.0)","KWT.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Kuwait","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","2.081482033","1.870503571","1.793803292","1.947669781","2.764241089","5.439349009","6.729221193","10.07251286","8.458235515","6.708821218","11.47403205","13.42021874","15.07791195","11.66317276","14.44042031","18.90955322","12.75047086","9.468828668","8.380061607","5.276136994","3.483150968","5.590291163","5.389604771","4.6054984","3.495463711","4.201685469","3.251048681","3.814644884","4.766004267","3.477561996","2.310551611","2.419264463","3.013015918","2.995901771","2.840169528","2.666000634","2.901880428","3.204254711","4.346006378","4.808700658","6.686345497","6.712805758","5.24584849","5.590311129","6.674192583","7.457132875","6.371729029","6.932387643","7.229576933","6.842004873"
"IMF.FAD:ICSD(1.0.0)","HTI.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Haiti","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","0.711709009","0.762517729","0.734772762","0.77925057","0.823845857","0.849492753","0.877375588","0.932357889","0.939830674","0.941450409","0.818081896","0.785811521","0.91699635","1.081199686","1.26143743","1.315996143","1.382882103","1.494043007","1.490494009","1.657514725","1.565267548","1.623434559","1.569505642","1.638246264","1.70941375","1.894426513","1.743393124","1.774342368","1.604286858","1.526916169","1.670774282","1.715876563","1.801955428","1.409839481","1.043222882","1.754967283","1.558032179","1.666179399","2.111426","5.056955449","5.381702913","4.206801911","3.063980429","3.842507131","4.792801201","8.030153647","5.912129419","12.87235775","8.968977755","10.16717733","6.004996418","8.494699144","13.69709522","15.1019668","12.65306447","9.983879481","7.422764009","6.148961518","6.702924633","3.368380504"
"IMF.FAD:ICSD(1.0.0)","LBN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Lebanon","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","1.810458857","1.776112121","1.871021411","2.589086781","2.360358043","2.393456372","2.224491745","2.333662955","2.167252243","2.148102587","1.969042529","2.584592429","1.174704183","2.043596476","2.918098788","3.306959798","2.674762481","3.892356288","3.781175214","3.639947075","2.466370691","4.955605029","0.954801227","2.853791157","7.019999633","7.024285332","6.811915016","5.563516998","5.547911789","3.126049299","4.10800894","3.274529367","3.032335413","2.370211703","2.692371139","2.394751447","2.387790935","2.03970076","1.671689877","1.532962129","1.659606563","1.351208405","1.684451955","1.595519579","0.994196119","1.339267828","2.424201125","1.799914282","2.306268024","2.059318002"
"IMF.FAD:ICSD(1.0.0)","SVN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Slovenia, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.989717309","3.395240309","3.73512591","3.777130815","3.729526031","3.795819399","3.786961856","3.528319614","3.563954393","3.953379233","3.63018908","3.943162854","3.873572599","3.938444579","4.025591246","3.77231256","4.285394297","4.593068542","4.794270011","5.273745927","5.045140489","4.114065734","4.029692959","4.365069142","5.118913475","4.757762117","3.15747241","3.049999889","3.670691988","3.808480418"
"IMF.FAD:ICSD(1.0.0)","MYS.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Malaysia","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","6.990210207","6.776257114","6.639971208","6.476208441","6.414799795","6.213043094","6.029847446","6.060917587","5.875216498","5.816976494","4.42578658","5.52200442","5.794927475","6.04358692","6.799605997","6.244252481","5.877174888","6.250076015","6.334057191","6.898289384","9.836906443","12.38799683","12.71098113","12.62267294","11.57652061","9.862501029","7.768262613","6.118570886","5.907082581","7.266432833","7.746702474","8.697195855","10.19793439","10.08449448","9.334462753","9.460904296","8.64173897","8.729719438","8.628868351","9.457976876","9.804522095","11.03449022","12.73333162","12.0718277","8.976815636","9.799626175","9.963200206","9.948730912","10.03235184","10.4570796","10.18476953","9.90081293","10.91394227","10.60034074","9.554101969","8.952606761","8.477410763","8.02865991","7.285052213","6.232626683"
"IMF.FAD:ICSD(1.0.0)","EST.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Estonia, Republic of","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.272087654","9.351038589","12.33656501","13.61138752","14.44352754","11.35028053","13.37910808","14.82130192","17.47805782","14.71342005","15.74402419","16.5804216","18.51095917","21.21292693","21.59105965","22.63024234","25.07844437","25.43214748","22.30176174","14.63318514","14.91612255","19.86110558","20.8441802","21.24262941","20.17306982","18.64341598","19.41482317","19.2281761","19.42897333","21.37846431"
"IMF.FAD:ICSD(1.0.0)","CHE.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Switzerland","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","21.30780393","20.49810879","20.34363923","20.17303002","19.93227428","21.32356547","20.52184626","19.6196127","19.4070986","19.50414844","19.68014661","20.79930771","21.17582182","21.39578858","20.14554971","18.32740282","15.9966154","16.32175821","17.6747625","18.33718724","19.5666565","19.41874425","18.64751846","19.19717897","19.52662006","19.67224417","20.73235004","21.28919609","22.38039026","22.35817643","22.50645264","21.93222459","19.68671583","18.96265116","19.47829726","20.64692549","20.36582509","20.7871609","21.91403087","22.38947364","22.86703048","22.01282472","22.02012355","21.79936227","22.54716036","22.86424324","23.20424841","23.60812138","23.02812503","21.45739747","21.54132804","21.63756382","22.35663664","22.17833405","22.18344778","22.26290811","22.54153204","22.98420693","22.43884202","22.37090448"
