Country Code,Value,Variable,Year
ETH,1,Landlocked,2012
ETH,1,Landlocked,2013
ETH,1,Landlocked,2014
ETH,1,Landlocked,2015
ETH,1,Landlocked,2016
ETH,1,Landlocked,2017
ETH,1,Landlocked,2018
ETH,1,Landlocked,2019
ETH,1,Landlocked,2020
ETH,1,Landlocked,2021
ETH,1,Landlocked,2022
ETH,1,Landlocked,2023
FIN,0,Landlocked,1995
FIN,0,Landlocked,1996
FIN,0,Landlocked,1997
FIN,0,Landlocked,1998
FIN,0,Landlocked,1999
FIN,0,Landlocked,2000
FIN,0,Landlocked,2001
FIN,0,Landlocked,2002
FIN,0,Landlocked,2003
FIN,0,Landlocked,2004
FIN,0,Landlocked,2005
FIN,0,Landlocked,2006
FIN,0,Landlocked,2007
FIN,0,Landlocked,2008
FIN,0,Landlocked,2009
FIN,0,Landlocked,2010
FIN,0,Landlocked,2011
FIN,0,Landlocked,2012
FIN,0,Landlocked,2013
FIN,0,Landlocked,2014
FIN,0,Landlocked,2015
FIN,0,Landlocked,2016
FIN,0,Landlocked,2017
FIN,0,Landlocked,2018
FIN,0,Landlocked,2019
FIN,0,Landlocked,2020
FIN,0,Landlocked,2021
FIN,0,Landlocked,2022
FIN,0,Landlocked,2023
FJI,0,Landlocked,1995
FJI,0,Landlocked,1996
FJI,0,Landlocked,1997
FJI,0,Landlocked,1998
FJI,0,Landlocked,1999
FJI,0,Landlocked,2000
FJI,0,Landlocked,2001
FJI,0,Landlocked,2002
FJI,0,Landlocked,2003
FJI,0,Landlocked,2004
FJI,0,Landlocked,2005
FJI,0,Landlocked,2006
FJI,0,Landlocked,2007
FJI,0,Landlocked,2008
FJI,0,Landlocked,2009
FJI,0,Landlocked,2010
FJI,0,Landlocked,2011
FJI,0,Landlocked,2012
FJI,0,Landlocked,2013
FJI,0,Landlocked,2014
FJI,0,Landlocked,2015
FJI,0,Landlocked,2016
FJI,0,Landlocked,2017
FJI,0,Landlocked,2018
FJI,0,Landlocked,2019
FJI,0,Landlocked,2020
FJI,0,Landlocked,2021
FJI,0,Landlocked,2022
FJI,0,Landlocked,2023
FLK,0,Landlocked,1995
FLK,0,Landlocked,1996
FLK,0,Landlocked,1997
FLK,0,Landlocked,1998
FLK,0,Landlocked,1999
FLK,0,Landlocked,2000
FLK,0,Landlocked,2001
FLK,0,Landlocked,2002
FLK,0,Landlocked,2003
FLK,0,Landlocked,2004
FLK,0,Landlocked,2005
FLK,0,Landlocked,2006
FLK,0,Landlocked,2007
FLK,0,Landlocked,2008
FLK,0,Landlocked,2009
FLK,0,Landlocked,2010
FLK,0,Landlocked,2011
FLK,0,Landlocked,2012
FLK,0,Landlocked,2013
FLK,0,Landlocked,2014
FLK,0,Landlocked,2015
FLK,0,Landlocked,2016
FLK,0,Landlocked,2017
FLK,0,Landlocked,2018
FLK,0,Landlocked,2019
FLK,0,Landlocked,2020
FLK,0,Landlocked,2021
FLK,0,Landlocked,2022
FLK,0,Landlocked,2023
FRA,0,Landlocked,1995
FRA,0,Landlocked,1996
FRA,0,Landlocked,1997
FRA,0,Landlocked,1998
FRA,0,Landlocked,1999
FRA,0,Landlocked,2000
FRA,0,Landlocked,2001
FRA,0,Landlocked,2002
FRA,0,Landlocked,2003
FRA,0,Landlocked,2004
FRA,0,Landlocked,2005
FRA,0,Landlocked,2006
FRA,0,Landlocked,2007
FRA,0,Landlocked,2008
FRA,0,Landlocked,2009
FRA,0,Landlocked,2010
FRA,0,Landlocked,2011
FRA,0,Landlocked,2012
FRA,0,Landlocked,2013
FRA,0,Landlocked,2014
FRA,0,Landlocked,2015
FRA,0,Landlocked,2016
FRA,0,Landlocked,2017
FRA,0,Landlocked,2018
FRA,0,Landlocked,2019
FRA,0,Landlocked,2020
FRA,0,Landlocked,2021
FRA,0,Landlocked,2022
FRA,0,Landlocked,2023
FRO,0,Landlocked,1995
FRO,0,Landlocked,1996
FRO,0,Landlocked,1997
FRO,0,Landlocked,1998
FRO,0,Landlocked,1999
FRO,0,Landlocked,2000
FRO,0,Landlocked,2001
FRO,0,Landlocked,2002
FRO,0,Landlocked,2003
FRO,0,Landlocked,2004
FRO,0,Landlocked,2005
FRO,0,Landlocked,2006
FRO,0,Landlocked,2007
FRO,0,Landlocked,2008
FRO,0,Landlocked,2009
FRO,0,Landlocked,2010
FRO,0,Landlocked,2011
FRO,0,Landlocked,2012
FRO,0,Landlocked,2013
FRO,0,Landlocked,2014
FRO,0,Landlocked,2015
FRO,0,Landlocked,2016
FRO,0,Landlocked,2017
FRO,0,Landlocked,2018
FRO,0,Landlocked,2019
FRO,0,Landlocked,2020
FRO,0,Landlocked,2021
FRO,0,Landlocked,2022
FRO,0,Landlocked,2023
FSM,0,Landlocked,1995
FSM,0,Landlocked,1996
FSM,0,Landlocked,1997
FSM,0,Landlocked,1998
FSM,0,Landlocked,1999
FSM,0,Landlocked,2000
FSM,0,Landlocked,2001
FSM,0,Landlocked,2002
FSM,0,Landlocked,2003
FSM,0,Landlocked,2004
FSM,0,Landlocked,2005
FSM,0,Landlocked,2006
FSM,0,Landlocked,2007
FSM,0,Landlocked,2008
FSM,0,Landlocked,2009
FSM,0,Landlocked,2010
FSM,0,Landlocked,2011
FSM,0,Landlocked,2012
FSM,0,Landlocked,2013
FSM,0,Landlocked,2014
FSM,0,Landlocked,2015
FSM,0,Landlocked,2016
FSM,0,Landlocked,2017
FSM,0,Landlocked,2018
FSM,0,Landlocked,2019
FSM,0,Landlocked,2020
FSM,0,Landlocked,2021
FSM,0,Landlocked,2022
FSM,0,Landlocked,2023
GAB,0,Landlocked,1995
GAB,0,Landlocked,1996
GAB,0,Landlocked,1997
GAB,0,Landlocked,1998
GAB,0,Landlocked,1999
GAB,0,Landlocked,2000
GAB,0,Landlocked,2001
GAB,0,Landlocked,2002
GAB,0,Landlocked,2003
GAB,0,Landlocked,2004
GAB,0,Landlocked,2005
GAB,0,Landlocked,2006
GAB,0,Landlocked,2007
GAB,0,Landlocked,2008
GAB,0,Landlocked,2009
GAB,0,Landlocked,2010
GAB,0,Landlocked,2011
GAB,0,Landlocked,2012
GAB,0,Landlocked,2013
GAB,0,Landlocked,2014
GAB,0,Landlocked,2015
GAB,0,Landlocked,2016
GAB,0,Landlocked,2017
GAB,0,Landlocked,2018
GAB,0,Landlocked,2019
GAB,0,Landlocked,2020
GAB,0,Landlocked,2021
GAB,0,Landlocked,2022
GAB,0,Landlocked,2023
GBR,0,Landlocked,1995
GBR,0,Landlocked,1996
GBR,0,Landlocked,1997
GBR,0,Landlocked,1998
GBR,0,Landlocked,1999
GBR,0,Landlocked,2000
GBR,0,Landlocked,2001
GBR,0,Landlocked,2002
GBR,0,Landlocked,2003
GBR,0,Landlocked,2004
GBR,0,Landlocked,2005
GBR,0,Landlocked,2006
GBR,0,Landlocked,2007
GBR,0,Landlocked,2008
GBR,0,Landlocked,2009
GBR,0,Landlocked,2010
GBR,0,Landlocked,2011
GBR,0,Landlocked,2012
GBR,0,Landlocked,2013
GBR,0,Landlocked,2014
GBR,0,Landlocked,2015
GBR,0,Landlocked,2016
GBR,0,Landlocked,2017
GBR,0,Landlocked,2018
GBR,0,Landlocked,2019
GBR,0,Landlocked,2020
GBR,0,Landlocked,2021
GBR,0,Landlocked,2022
GBR,0,Landlocked,2023
GEO,0,Landlocked,1995
GEO,0,Landlocked,1996
GEO,0,Landlocked,1997
GEO,0,Landlocked,1998
GEO,0,Landlocked,1999
GEO,0,Landlocked,2000
GEO,0,Landlocked,2001
GEO,0,Landlocked,2002
GEO,0,Landlocked,2003
GEO,0,Landlocked,2004
GEO,0,Landlocked,2005
GEO,0,Landlocked,2006
GEO,0,Landlocked,2007
GEO,0,Landlocked,2008
GEO,0,Landlocked,2009
GEO,0,Landlocked,2010
GEO,0,Landlocked,2011
GEO,0,Landlocked,2012
GEO,0,Landlocked,2013
GEO,0,Landlocked,2014
GEO,0,Landlocked,2015
GEO,0,Landlocked,2016
GEO,0,Landlocked,2017
GEO,0,Landlocked,2018
GEO,0,Landlocked,2019
GEO,0,Landlocked,2020
GEO,0,Landlocked,2021
GEO,0,Landlocked,2022
GEO,0,Landlocked,2023
GHA,0,Landlocked,1995
GHA,0,Landlocked,1996
GHA,0,Landlocked,1997
GHA,0,Landlocked,1998
GHA,0,Landlocked,1999
GHA,0,Landlocked,2000
GHA,0,Landlocked,2001
GHA,0,Landlocked,2002
GHA,0,Landlocked,2003
GHA,0,Landlocked,2004
GHA,0,Landlocked,2005
GHA,0,Landlocked,2006
GHA,0,Landlocked,2007
GHA,0,Landlocked,2008
GHA,0,Landlocked,2009
GHA,0,Landlocked,2010
GHA,0,Landlocked,2011
GHA,0,Landlocked,2012
GHA,0,Landlocked,2013
GHA,0,Landlocked,2014
GHA,0,Landlocked,2015
GHA,0,Landlocked,2016
GHA,0,Landlocked,2017
GHA,0,Landlocked,2018
GHA,0,Landlocked,2019
GHA,0,Landlocked,2020
GHA,0,Landlocked,2021
GHA,0,Landlocked,2022
GHA,0,Landlocked,2023
GIB,0,Landlocked,1995
GIB,0,Landlocked,1996
GIB,0,Landlocked,1997
GIB,0,Landlocked,1998
GIB,0,Landlocked,1999
GIB,0,Landlocked,2000
GIB,0,Landlocked,2001
GIB,0,Landlocked,2002
GIB,0,Landlocked,2003
GIB,0,Landlocked,2004
GIB,0,Landlocked,2005
GIB,0,Landlocked,2006
GIB,0,Landlocked,2007
GIB,0,Landlocked,2008
GIB,0,Landlocked,2009
GIB,0,Landlocked,2010
GIB,0,Landlocked,2011
GIB,0,Landlocked,2012
GIB,0,Landlocked,2013
GIB,0,Landlocked,2014
GIB,0,Landlocked,2015
GIB,0,Landlocked,2016
GIB,0,Landlocked,2017
GIB,0,Landlocked,2018
GIB,0,Landlocked,2019
GIB,0,Landlocked,2020
GIB,0,Landlocked,2021
GIB,0,Landlocked,2022
GIB,0,Landlocked,2023
GIN,0,Landlocked,1995
GIN,0,Landlocked,1996
GIN,0,Landlocked,1997
GIN,0,Landlocked,1998
GIN,0,Landlocked,1999
GIN,0,Landlocked,2000
GIN,0,Landlocked,2001
GIN,0,Landlocked,2002
GIN,0,Landlocked,2003
GIN,0,Landlocked,2004
GIN,0,Landlocked,2005
GIN,0,Landlocked,2006
GIN,0,Landlocked,2007
GIN,0,Landlocked,2008
GIN,0,Landlocked,2009
GIN,0,Landlocked,2010
GIN,0,Landlocked,2011
GIN,0,Landlocked,2012
GIN,0,Landlocked,2013
GIN,0,Landlocked,2014
GIN,0,Landlocked,2015
GIN,0,Landlocked,2016
GIN,0,Landlocked,2017
GIN,0,Landlocked,2018
GIN,0,Landlocked,2019
GIN,0,Landlocked,2020
GIN,0,Landlocked,2021
GIN,0,Landlocked,2022
GIN,0,Landlocked,2023
GLP,0,Landlocked,1995
GLP,0,Landlocked,1996
GLP,0,Landlocked,1997
GLP,0,Landlocked,1998
GLP,0,Landlocked,1999
GLP,0,Landlocked,2000
GLP,0,Landlocked,2001
GLP,0,Landlocked,2002
GLP,0,Landlocked,2003
GLP,0,Landlocked,2004
GLP,0,Landlocked,2005
GLP,0,Landlocked,2006
GLP,0,Landlocked,2007
GLP,0,Landlocked,2008
GLP,0,Landlocked,2009
GLP,0,Landlocked,2010
GLP,0,Landlocked,2011
GLP,0,Landlocked,2012
GLP,0,Landlocked,2013
GLP,0,Landlocked,2014
GLP,0,Landlocked,2015
GLP,0,Landlocked,2016
GLP,0,Landlocked,2017
GLP,0,Landlocked,2018
GLP,0,Landlocked,2019
GLP,0,Landlocked,2020
GLP,0,Landlocked,2021
GLP,0,Landlocked,2022
GLP,0,Landlocked,2023
GMB,0,Landlocked,1995
GMB,0,Landlocked,1996
GMB,0,Landlocked,1997
GMB,0,Landlocked,1998
GMB,0,Landlocked,1999
GMB,0,Landlocked,2000
GMB,0,Landlocked,2001
GMB,0,Landlocked,2002
GMB,0,Landlocked,2003
GMB,0,Landlocked,2004
GMB,0,Landlocked,2005
GMB,0,Landlocked,2006
GMB,0,Landlocked,2007
GMB,0,Landlocked,2008
GMB,0,Landlocked,2009
GMB,0,Landlocked,2010
GMB,0,Landlocked,2011
GMB,0,Landlocked,2012
GMB,0,Landlocked,2013
GMB,0,Landlocked,2014
GMB,0,Landlocked,2015
GMB,0,Landlocked,2016
GMB,0,Landlocked,2017
GMB,0,Landlocked,2018
GMB,0,Landlocked,2019
GMB,0,Landlocked,2020
GMB,0,Landlocked,2021
GMB,0,Landlocked,2022
GMB,0,Landlocked,2023
GNB,0,Landlocked,1995
GNB,0,Landlocked,1996
GNB,0,Landlocked,1997
GNB,0,Landlocked,1998
GNB,0,Landlocked,1999
GNB,0,Landlocked,2000
GNB,0,Landlocked,2001
GNB,0,Landlocked,2002
GNB,0,Landlocked,2003
GNB,0,Landlocked,2004
GNB,0,Landlocked,2005
GNB,0,Landlocked,2006
GNB,0,Landlocked,2007
GNB,0,Landlocked,2008
GNB,0,Landlocked,2009
GNB,0,Landlocked,2010
GNB,0,Landlocked,2011
GNB,0,Landlocked,2012
GNB,0,Landlocked,2013
GNB,0,Landlocked,2014
GNB,0,Landlocked,2015
GNB,0,Landlocked,2016
GNB,0,Landlocked,2017
GNB,0,Landlocked,2018
GNB,0,Landlocked,2019
GNB,0,Landlocked,2020
GNB,0,Landlocked,2021
GNB,0,Landlocked,2022
GNB,0,Landlocked,2023
GNQ,0,Landlocked,1995
GNQ,0,Landlocked,1996
GNQ,0,Landlocked,1997
GNQ,0,Landlocked,1998
GNQ,0,Landlocked,1999
GNQ,0,Landlocked,2000
GNQ,0,Landlocked,2001
GNQ,0,Landlocked,2002
GNQ,0,Landlocked,2003
GNQ,0,Landlocked,2004
GNQ,0,Landlocked,2005
GNQ,0,Landlocked,2006
GNQ,0,Landlocked,2007
GNQ,0,Landlocked,2008
GNQ,0,Landlocked,2009
GNQ,0,Landlocked,2010
GNQ,0,Landlocked,2011
GNQ,0,Landlocked,2012
GNQ,0,Landlocked,2013
GNQ,0,Landlocked,2014
GNQ,0,Landlocked,2015
GNQ,0,Landlocked,2016
GNQ,0,Landlocked,2017
GNQ,0,Landlocked,2018
GNQ,0,Landlocked,2019
GNQ,0,Landlocked,2020
GNQ,0,Landlocked,2021
GNQ,0,Landlocked,2022
GNQ,0,Landlocked,2023
GRC,0,Landlocked,1995
GRC,0,Landlocked,1996
GRC,0,Landlocked,1997
GRC,0,Landlocked,1998
GRC,0,Landlocked,1999
GRC,0,Landlocked,2000
GRC,0,Landlocked,2001
GRC,0,Landlocked,2002
GRC,0,Landlocked,2003
GRC,0,Landlocked,2004
GRC,0,Landlocked,2005
GRC,0,Landlocked,2006
GRC,0,Landlocked,2007
GRC,0,Landlocked,2008
GRC,0,Landlocked,2009
GRC,0,Landlocked,2010
GRC,0,Landlocked,2011
GRC,0,Landlocked,2012
GRC,0,Landlocked,2013
GRC,0,Landlocked,2014
GRC,0,Landlocked,2015
GRC,0,Landlocked,2016
GRC,0,Landlocked,2017
GRC,0,Landlocked,2018
GRC,0,Landlocked,2019
GRC,0,Landlocked,2020
GRC,0,Landlocked,2021
GRC,0,Landlocked,2022
GRC,0,Landlocked,2023
GRD,0,Landlocked,1995
GRD,0,Landlocked,1996
GRD,0,Landlocked,1997
GRD,0,Landlocked,1998
GRD,0,Landlocked,1999
GRD,0,Landlocked,2000
GRD,0,Landlocked,2001
GRD,0,Landlocked,2002
GRD,0,Landlocked,2003
GRD,0,Landlocked,2004
GRD,0,Landlocked,2005
GRD,0,Landlocked,2006
GRD,0,Landlocked,2007
GRD,0,Landlocked,2008
GRD,0,Landlocked,2009
GRD,0,Landlocked,2010
GRD,0,Landlocked,2011
GRD,0,Landlocked,2012
GRD,0,Landlocked,2013
GRD,0,Landlocked,2014
GRD,0,Landlocked,2015
GRD,0,Landlocked,2016
GRD,0,Landlocked,2017
GRD,0,Landlocked,2018
GRD,0,Landlocked,2019
GRD,0,Landlocked,2020
GRD,0,Landlocked,2021
GRD,0,Landlocked,2022
GRD,0,Landlocked,2023
GRL,0,Landlocked,1995
GRL,0,Landlocked,1996
GRL,0,Landlocked,1997
GRL,0,Landlocked,1998
GRL,0,Landlocked,1999
GRL,0,Landlocked,2000
GRL,0,Landlocked,2001
GRL,0,Landlocked,2002
GRL,0,Landlocked,2003
GRL,0,Landlocked,2004
GRL,0,Landlocked,2005
GRL,0,Landlocked,2006
GRL,0,Landlocked,2007
GRL,0,Landlocked,2008
GRL,0,Landlocked,2009
GRL,0,Landlocked,2010
GRL,0,Landlocked,2011
GRL,0,Landlocked,2012
GRL,0,Landlocked,2013
GRL,0,Landlocked,2014
GRL,0,Landlocked,2015
GRL,0,Landlocked,2016
GRL,0,Landlocked,2017
GRL,0,Landlocked,2018
GRL,0,Landlocked,2019
GRL,0,Landlocked,2020
GRL,0,Landlocked,2021
GRL,0,Landlocked,2022
GRL,0,Landlocked,2023
GTM,0,Landlocked,1995
GTM,0,Landlocked,1996
GTM,0,Landlocked,1997
GTM,0,Landlocked,1998
GTM,0,Landlocked,1999
GTM,0,Landlocked,2000
GTM,0,Landlocked,2001
GTM,0,Landlocked,2002
GTM,0,Landlocked,2003
GTM,0,Landlocked,2004
GTM,0,Landlocked,2005
GTM,0,Landlocked,2006
GTM,0,Landlocked,2007
GTM,0,Landlocked,2008
GTM,0,Landlocked,2009
GTM,0,Landlocked,2010
GTM,0,Landlocked,2011
GTM,0,Landlocked,2012
GTM,0,Landlocked,2013
GTM,0,Landlocked,2014
GTM,0,Landlocked,2015
GTM,0,Landlocked,2016
GTM,0,Landlocked,2017
GTM,0,Landlocked,2018
GTM,0,Landlocked,2019
GTM,0,Landlocked,2020
GTM,0,Landlocked,2021
GTM,0,Landlocked,2022
GTM,0,Landlocked,2023
GUF,0,Landlocked,1995
GUF,0,Landlocked,1996
GUF,0,Landlocked,1997
GUF,0,Landlocked,1998
GUF,0,Landlocked,1999
GUF,0,Landlocked,2000
GUF,0,Landlocked,2001
GUF,0,Landlocked,2002
GUF,0,Landlocked,2003
GUF,0,Landlocked,2004
GUF,0,Landlocked,2005
GUF,0,Landlocked,2006
GUF,0,Landlocked,2007
GUF,0,Landlocked,2008
GUF,0,Landlocked,2009
GUF,0,Landlocked,2010
GUF,0,Landlocked,2011
GUF,0,Landlocked,2012
GUF,0,Landlocked,2013
GUF,0,Landlocked,2014
GUF,0,Landlocked,2015
GUF,0,Landlocked,2016
GUF,0,Landlocked,2017
GUF,0,Landlocked,2018
GUF,0,Landlocked,2019
GUF,0,Landlocked,2020
GUF,0,Landlocked,2021
GUF,0,Landlocked,2022
GUF,0,Landlocked,2023
GUY,0,Landlocked,1995
GUY,0,Landlocked,1996
GUY,0,Landlocked,1997
GUY,0,Landlocked,1998
GUY,0,Landlocked,1999
GUY,0,Landlocked,2000
GUY,0,Landlocked,2001
GUY,0,Landlocked,2002
GUY,0,Landlocked,2003
GUY,0,Landlocked,2004
GUY,0,Landlocked,2005
GUY,0,Landlocked,2006
GUY,0,Landlocked,2007
GUY,0,Landlocked,2008
GUY,0,Landlocked,2009
GUY,0,Landlocked,2010
GUY,0,Landlocked,2011
GUY,0,Landlocked,2012
GUY,0,Landlocked,2013
GUY,0,Landlocked,2014
GUY,0,Landlocked,2015
GUY,0,Landlocked,2016
GUY,0,Landlocked,2017
GUY,0,Landlocked,2018
GUY,0,Landlocked,2019
GUY,0,Landlocked,2020
GUY,0,Landlocked,2021
GUY,0,Landlocked,2022
GUY,0,Landlocked,2023
HKG,0,Landlocked,1995
HKG,0,Landlocked,1996
HKG,0,Landlocked,1997
HKG,0,Landlocked,1998
HKG,0,Landlocked,1999
HKG,0,Landlocked,2000
HKG,0,Landlocked,2001
HKG,0,Landlocked,2002
HKG,0,Landlocked,2003
HKG,0,Landlocked,2004
HKG,0,Landlocked,2005
HKG,0,Landlocked,2006
HKG,0,Landlocked,2007
HKG,0,Landlocked,2008
HKG,0,Landlocked,2009
HKG,0,Landlocked,2010
HKG,0,Landlocked,2011
HKG,0,Landlocked,2012
HKG,0,Landlocked,2013
HKG,0,Landlocked,2014
HKG,0,Landlocked,2015
HKG,0,Landlocked,2016
HKG,0,Landlocked,2017
HKG,0,Landlocked,2018
HKG,0,Landlocked,2019
HKG,0,Landlocked,2020
HKG,0,Landlocked,2021
HKG,0,Landlocked,2022
HKG,0,Landlocked,2023
HND,0,Landlocked,1995
HND,0,Landlocked,1996
HND,0,Landlocked,1997
HND,0,Landlocked,1998
HND,0,Landlocked,1999
HND,0,Landlocked,2000
HND,0,Landlocked,2001
HND,0,Landlocked,2002
HND,0,Landlocked,2003
HND,0,Landlocked,2004
HND,0,Landlocked,2005
HND,0,Landlocked,2006
HND,0,Landlocked,2007
HND,0,Landlocked,2008
HND,0,Landlocked,2009
HND,0,Landlocked,2010
HND,0,Landlocked,2011
HND,0,Landlocked,2012
HND,0,Landlocked,2013
HND,0,Landlocked,2014
HND,0,Landlocked,2015
HND,0,Landlocked,2016
HND,0,Landlocked,2017
HND,0,Landlocked,2018
HND,0,Landlocked,2019
HND,0,Landlocked,2020
HND,0,Landlocked,2021
HND,0,Landlocked,2022
HND,0,Landlocked,2023
HRV,0,Landlocked,1995
HRV,0,Landlocked,1996
HRV,0,Landlocked,1997
HRV,0,Landlocked,1998
HRV,0,Landlocked,1999
HRV,0,Landlocked,2000
HRV,0,Landlocked,2001
HRV,0,Landlocked,2002
HRV,0,Landlocked,2003
HRV,0,Landlocked,2004
HRV,0,Landlocked,2005
HRV,0,Landlocked,2006
HRV,0,Landlocked,2007
HRV,0,Landlocked,2008
HRV,0,Landlocked,2009
HRV,0,Landlocked,2010
HRV,0,Landlocked,2011
HRV,0,Landlocked,2012
HRV,0,Landlocked,2013
HRV,0,Landlocked,2014
HRV,0,Landlocked,2015
HRV,0,Landlocked,2016
HRV,0,Landlocked,2017
HRV,0,Landlocked,2018
HRV,0,Landlocked,2019
HRV,0,Landlocked,2020
HRV,0,Landlocked,2021
HRV,0,Landlocked,2022
HRV,0,Landlocked,2023
HTI,0,Landlocked,1995
HTI,0,Landlocked,1996
HTI,0,Landlocked,1997
HTI,0,Landlocked,1998
HTI,0,Landlocked,1999
HTI,0,Landlocked,2000
HTI,0,Landlocked,2001
HTI,0,Landlocked,2002
HTI,0,Landlocked,2003
HTI,0,Landlocked,2004
HTI,0,Landlocked,2005
HTI,0,Landlocked,2006
HTI,0,Landlocked,2007
HTI,0,Landlocked,2008
HTI,0,Landlocked,2009
HTI,0,Landlocked,2010
HTI,0,Landlocked,2011
HTI,0,Landlocked,2012
HTI,0,Landlocked,2013
HTI,0,Landlocked,2014
HTI,0,Landlocked,2015
HTI,0,Landlocked,2016
HTI,0,Landlocked,2017
HTI,0,Landlocked,2018
HTI,0,Landlocked,2019
HTI,0,Landlocked,2020
HTI,0,Landlocked,2021
HTI,0,Landlocked,2022
HTI,0,Landlocked,2023
HUN,1,Landlocked,1995
HUN,1,Landlocked,1996
HUN,1,Landlocked,1997
HUN,1,Landlocked,1998
HUN,1,Landlocked,1999
HUN,1,Landlocked,2000
HUN,1,Landlocked,2001
HUN,1,Landlocked,2002
HUN,1,Landlocked,2003
HUN,1,Landlocked,2004
HUN,1,Landlocked,2005
HUN,1,Landlocked,2006
HUN,1,Landlocked,2007
HUN,1,Landlocked,2008
HUN,1,Landlocked,2009
HUN,1,Landlocked,2010
HUN,1,Landlocked,2011
HUN,1,Landlocked,2012
HUN,1,Landlocked,2013
HUN,1,Landlocked,2014
HUN,1,Landlocked,2015
HUN,1,Landlocked,2016
HUN,1,Landlocked,2017
HUN,1,Landlocked,2018
HUN,1,Landlocked,2019
HUN,1,Landlocked,2020
HUN,1,Landlocked,2021
HUN,1,Landlocked,2022
HUN,1,Landlocked,2023
IDN,0,Landlocked,1995
IDN,0,Landlocked,1996
IDN,0,Landlocked,1997
IDN,0,Landlocked,1998
IDN,0,Landlocked,1999
IDN,0,Landlocked,2000
IDN,0,Landlocked,2001
IDN,0,Landlocked,2002
IDN,0,Landlocked,2003
IDN,0,Landlocked,2004
IDN,0,Landlocked,2005
IDN,0,Landlocked,2006
IDN,0,Landlocked,2007
IDN,0,Landlocked,2008
IDN,0,Landlocked,2009
IDN,0,Landlocked,2010
IDN,0,Landlocked,2011
IDN,0,Landlocked,2012
IDN,0,Landlocked,2013
IDN,0,Landlocked,2014
IDN,0,Landlocked,2015
IDN,0,Landlocked,2016
IDN,0,Landlocked,2017
IDN,0,Landlocked,2018
IDN,0,Landlocked,2019
IDN,0,Landlocked,2020
IDN,0,Landlocked,2021
IDN,0,Landlocked,2022
IDN,0,Landlocked,2023
IND,0,Landlocked,1995
IND,0,Landlocked,1996
IND,0,Landlocked,1997
IND,0,Landlocked,1998
IND,0,Landlocked,1999
IND,0,Landlocked,2000
IND,0,Landlocked,2001
IND,0,Landlocked,2002
IND,0,Landlocked,2003
IND,0,Landlocked,2004
IND,0,Landlocked,2005
IND,0,Landlocked,2006
IND,0,Landlocked,2007
IND,0,Landlocked,2008
IND,0,Landlocked,2009
IND,0,Landlocked,2010
IND,0,Landlocked,2011
IND,0,Landlocked,2012
IND,0,Landlocked,2013
IND,0,Landlocked,2014
IND,0,Landlocked,2015
IND,0,Landlocked,2016
IND,0,Landlocked,2017
IND,0,Landlocked,2018
IND,0,Landlocked,2019
IND,0,Landlocked,2020
IND,0,Landlocked,2021
IND,0,Landlocked,2022
IND,0,Landlocked,2023
IRL,0,Landlocked,1995
IRL,0,Landlocked,1996
IRL,0,Landlocked,1997
IRL,0,Landlocked,1998
IRL,0,Landlocked,1999
IRL,0,Landlocked,2000
IRL,0,Landlocked,2001
IRL,0,Landlocked,2002
IRL,0,Landlocked,2003
IRL,0,Landlocked,2004
IRL,0,Landlocked,2005
IRL,0,Landlocked,2006
IRL,0,Landlocked,2007
IRL,0,Landlocked,2008
IRL,0,Landlocked,2009
IRL,0,Landlocked,2010
IRL,0,Landlocked,2011
IRL,0,Landlocked,2012
IRL,0,Landlocked,2013
IRL,0,Landlocked,2014
IRL,0,Landlocked,2015
IRL,0,Landlocked,2016
IRL,0,Landlocked,2017
IRL,0,Landlocked,2018
IRL,0,Landlocked,2019
IRL,0,Landlocked,2020
IRL,0,Landlocked,2021
IRL,0,Landlocked,2022
IRL,0,Landlocked,2023
IRN,0,Landlocked,1995
IRN,0,Landlocked,1996
IRN,0,Landlocked,1997
IRN,0,Landlocked,1998
IRN,0,Landlocked,1999
IRN,0,Landlocked,2000
IRN,0,Landlocked,2001
IRN,0,Landlocked,2002
IRN,0,Landlocked,2003
IRN,0,Landlocked,2004
IRN,0,Landlocked,2005
IRN,0,Landlocked,2006
IRN,0,Landlocked,2007
IRN,0,Landlocked,2008
IRN,0,Landlocked,2009
IRN,0,Landlocked,2010
IRN,0,Landlocked,2011
IRN,0,Landlocked,2012
IRN,0,Landlocked,2013
IRN,0,Landlocked,2014
IRN,0,Landlocked,2015
IRN,0,Landlocked,2016
IRN,0,Landlocked,2017
IRN,0,Landlocked,2018
IRN,0,Landlocked,2019
IRN,0,Landlocked,2020
IRN,0,Landlocked,2021
IRN,0,Landlocked,2022
IRN,0,Landlocked,2023
IRQ,0,Landlocked,1995
IRQ,0,Landlocked,1996
IRQ,0,Landlocked,1997
IRQ,0,Landlocked,1998
IRQ,0,Landlocked,1999
IRQ,0,Landlocked,2000
IRQ,0,Landlocked,2001
IRQ,0,Landlocked,2002
IRQ,0,Landlocked,2003
IRQ,0,Landlocked,2004
IRQ,0,Landlocked,2005
IRQ,0,Landlocked,2006
IRQ,0,Landlocked,2007
IRQ,0,Landlocked,2008
IRQ,0,Landlocked,2009
IRQ,0,Landlocked,2010
IRQ,0,Landlocked,2011
IRQ,0,Landlocked,2012
IRQ,0,Landlocked,2013
IRQ,0,Landlocked,2014
IRQ,0,Landlocked,2015
